flight_id,flight_no,delay_cause,delay_classification,on_time
28233,PG0031,weather_ct,Short delay,False
28234,PG0032,security_ct,Short delay,False
28235,PG0032,No delays,On-time,True
28236,PG0032,No delays,On-time,True
28237,PG0031,No delays,On-time,True
28238,PG0031,No delays,On-time,True
28239,PG0032,No delays,On-time,True
28240,PG0032,carrier_ct,Short delay,False
28241,PG0032,No delays,On-time,True
28242,PG0031,No delays,On-time,True
28243,PG0032,nas_ct,Short delay,False
28244,PG0031,No delays,On-time,True
28245,PG0031,nas_ct,Moderate delay,False
28246,PG0031,late_aircraft_ct,Short delay,False
28247,PG0031,No delays,On-time,True
28248,PG0032,security_ct,Short delay,False
28249,PG0031,security_ct,Short delay,False
28250,PG0031,No delays,On-time,True
28251,PG0032,nas_ct,Short delay,False
28252,PG0031,carrier_ct,Short delay,False
28253,PG0032,No delays,On-time,True
28254,PG0032,No delays,On-time,True
28255,PG0031,No delays,On-time,True
28256,PG0031,carrier_ct,Moderate delay,False
28257,PG0032,No delays,On-time,True
28258,PG0031,No delays,On-time,True
28259,PG0032,No delays,On-time,True
28260,PG0031,No delays,On-time,True
28261,PG0032,nas_ct,Short delay,False
28262,PG0032,No delays,On-time,True
28263,PG0031,No delays,On-time,True
28264,PG0032,carrier_ct,Long delay,False
28265,PG0031,late_aircraft_ct,Short delay,False
28266,PG0032,security_ct,Short delay,False
28267,PG0032,No delays,On-time,True
28268,PG0031,No delays,On-time,True
28269,PG0031,nas_ct,Moderate delay,False
28270,PG0032,security_ct,Short delay,False
28271,PG0031,late_aircraft_ct,Short delay,False
28272,PG0031,security_ct,Short delay,False
28273,PG0032,nas_ct,Short delay,False
28274,PG0032,No delays,On-time,True
28275,PG0031,carrier_ct,Short delay,False
28276,PG0031,late_aircraft_ct,Short delay,False
28277,PG0032,No delays,On-time,True
28278,PG0031,security_ct,Short delay,False
28279,PG0031,weather_ct,Short delay,False
28280,PG0031,carrier_ct,Short delay,False
28281,PG0032,weather_ct,Moderate delay,False
28282,PG0032,No delays,On-time,True
28283,PG0032,carrier_ct,Short delay,False
28284,PG0032,weather_ct,Short delay,False
28285,PG0031,weather_ct,Short delay,False
28286,PG0032,No delays,On-time,True
28287,PG0032,No delays,On-time,True
28288,PG0032,late_aircraft_ct,Short delay,False
28289,PG0031,No delays,On-time,True
28290,PG0031,security_ct,Short delay,False
28291,PG0032,nas_ct,Short delay,False
28292,PG0031,security_ct,Short delay,False
28293,PG0031,security_ct,Moderate delay,False
28294,PG0032,carrier_ct,Moderate delay,False
28295,PG0032,No delays,On-time,True
28296,PG0031,carrier_ct,Long delay,False
28297,PG0032,No delays,On-time,True
28298,PG0031,No delays,On-time,True
28299,PG0031,No delays,On-time,True
28300,PG0514,No delays,On-time,True
28301,PG0514,No delays,On-time,True
28302,PG0514,nas_ct,Short delay,False
28303,PG0514,No delays,On-time,True
28304,PG0514,No delays,On-time,True
28305,PG0514,security_ct,Short delay,False
28306,PG0514,late_aircraft_ct,Short delay,False
28307,PG0514,security_ct,Short delay,False
28308,PG0514,security_ct,Moderate delay,False
28309,PG0514,No delays,On-time,True
28310,PG0514,No delays,On-time,True
28311,PG0514,weather_ct,Short delay,False
28312,PG0514,No delays,On-time,True
28313,PG0514,No delays,On-time,True
28314,PG0514,No delays,On-time,True
28315,PG0514,No delays,On-time,True
28316,PG0514,nas_ct,Short delay,False
28317,PG0514,No delays,On-time,True
28318,PG0514,nas_ct,Short delay,False
28319,PG0514,security_ct,Short delay,False
28320,PG0514,carrier_ct,Short delay,False
28321,PG0514,carrier_ct,Short delay,False
28322,PG0514,No delays,On-time,True
28323,PG0514,security_ct,Short delay,False
28324,PG0514,No delays,On-time,True
28325,PG0514,carrier_ct,Short delay,False
28326,PG0514,carrier_ct,Short delay,False
28327,PG0514,No delays,On-time,True
28328,PG0514,No delays,On-time,True
28329,PG0514,carrier_ct,Moderate delay,False
28330,PG0514,No delays,On-time,True
28331,PG0514,No delays,On-time,True
28332,PG0514,security_ct,Short delay,False
28333,PG0514,No delays,On-time,True
28334,PG0514,late_aircraft_ct,Short delay,False
28335,PG0514,No delays,On-time,True
28336,PG0514,late_aircraft_ct,Short delay,False
28337,PG0514,carrier_ct,Short delay,False
28338,PG0514,No delays,On-time,True
28339,PG0514,late_aircraft_ct,Short delay,False
28340,PG0514,No delays,On-time,True
28341,PG0514,No delays,On-time,True
28342,PG0514,No delays,On-time,True
28343,PG0514,No delays,On-time,True
28344,PG0514,No delays,On-time,True
28345,PG0514,carrier_ct,Moderate delay,False
28346,PG0514,No delays,On-time,True
28347,PG0514,nas_ct,Short delay,False
28348,PG0514,No delays,On-time,True
28349,PG0514,late_aircraft_ct,Moderate delay,False
28350,PG0514,carrier_ct,Short delay,False
28351,PG0514,No delays,On-time,True
28352,PG0514,No delays,On-time,True
28353,PG0514,No delays,On-time,True
28354,PG0514,late_aircraft_ct,Short delay,False
28355,PG0514,No delays,On-time,True
28356,PG0514,No delays,On-time,True
28357,PG0514,nas_ct,Short delay,False
28358,PG0514,weather_ct,Short delay,False
28359,PG0514,weather_ct,Short delay,False
28360,PG0514,No delays,On-time,True
28361,PG0601,late_aircraft_ct,Short delay,False
28362,PG0601,carrier_ct,Short delay,False
28363,PG0601,No delays,On-time,True
28364,PG0601,security_ct,Short delay,False
28365,PG0601,No delays,On-time,True
28366,PG0601,late_aircraft_ct,Short delay,False
28367,PG0601,No delays,On-time,True
28368,PG0601,No delays,On-time,True
28369,PG0601,security_ct,Short delay,False
28370,PG0601,weather_ct,Short delay,False
28371,PG0601,No delays,On-time,True
28372,PG0601,No delays,On-time,True
28373,PG0601,carrier_ct,Long delay,False
28374,PG0601,late_aircraft_ct,Short delay,False
28375,PG0601,carrier_ct,Moderate delay,False
28376,PG0601,nas_ct,Short delay,False
28377,PG0601,No delays,On-time,True
28378,PG0601,carrier_ct,Short delay,False
28379,PG0601,nas_ct,Moderate delay,False
28380,PG0601,security_ct,Short delay,False
28381,PG0601,carrier_ct,Short delay,False
28382,PG0601,No delays,On-time,True
28383,PG0601,late_aircraft_ct,Short delay,False
28384,PG0601,No delays,On-time,True
28385,PG0601,No delays,On-time,True
28386,PG0601,No delays,On-time,True
28387,PG0601,security_ct,Short delay,False
28388,PG0601,No delays,On-time,True
28389,PG0601,No delays,On-time,True
28390,PG0601,No delays,On-time,True
28391,PG0601,No delays,On-time,True
28392,PG0601,carrier_ct,Long delay,False
28393,PG0601,No delays,On-time,True
28394,PG0601,nas_ct,Short delay,False
28395,PG0601,security_ct,Short delay,False
28396,PG0601,carrier_ct,Short delay,False
28397,PG0601,No delays,On-time,True
28398,PG0601,late_aircraft_ct,Short delay,False
28399,PG0601,nas_ct,Short delay,False
28400,PG0601,security_ct,Short delay,False
28401,PG0601,No delays,On-time,True
28402,PG0601,No delays,On-time,True
28403,PG0601,nas_ct,Short delay,False
28404,PG0601,late_aircraft_ct,Short delay,False
28405,PG0601,carrier_ct,Short delay,False
28406,PG0601,No delays,On-time,True
28407,PG0601,nas_ct,Short delay,False
28408,PG0601,late_aircraft_ct,Short delay,False
28409,PG0601,No delays,On-time,True
28410,PG0601,No delays,On-time,True
28411,PG0601,carrier_ct,Short delay,False
28412,PG0601,No delays,On-time,True
28413,PG0601,No delays,On-time,True
28414,PG0601,carrier_ct,Short delay,False
28415,PG0601,nas_ct,Moderate delay,False
28416,PG0601,No delays,On-time,True
28417,PG0601,No delays,On-time,True
28418,PG0601,weather_ct,Short delay,False
28419,PG0601,No delays,On-time,True
28420,PG0601,carrier_ct,Long delay,False
28421,PG0601,No delays,On-time,True
28422,PG0086,carrier_ct,Long delay,False
28423,PG0086,No delays,On-time,True
28424,PG0086,No delays,On-time,True
28425,PG0086,No delays,On-time,True
28426,PG0086,No delays,On-time,True
28427,PG0086,No delays,On-time,True
28428,PG0086,carrier_ct,Short delay,False
28429,PG0086,late_aircraft_ct,Short delay,False
28430,PG0086,carrier_ct,Short delay,False
28431,PG0086,security_ct,Short delay,False
28432,PG0086,No delays,On-time,True
28433,PG0086,No delays,On-time,True
28434,PG0086,No delays,On-time,True
28435,PG0086,security_ct,Short delay,False
28436,PG0086,nas_ct,Short delay,False
28437,PG0086,carrier_ct,Short delay,False
28438,PG0086,late_aircraft_ct,Short delay,False
28439,PG0086,No delays,On-time,True
28440,PG0086,weather_ct,Short delay,False
28441,PG0086,late_aircraft_ct,Moderate delay,False
28442,PG0086,No delays,On-time,True
28443,PG0086,late_aircraft_ct,Moderate delay,False
28444,PG0086,No delays,On-time,True
28445,PG0086,nas_ct,Short delay,False
28446,PG0086,No delays,On-time,True
28447,PG0086,security_ct,Short delay,False
28448,PG0431,carrier_ct,Short delay,False
28449,PG0431,No delays,On-time,True
28450,PG0431,No delays,On-time,True
28451,PG0431,carrier_ct,Long delay,False
28452,PG0431,security_ct,Short delay,False
28453,PG0431,No delays,On-time,True
28454,PG0431,No delays,On-time,True
28455,PG0431,No delays,On-time,True
28456,PG0431,No delays,On-time,True
28457,PG0431,carrier_ct,Short delay,False
28458,PG0431,security_ct,Moderate delay,False
28459,PG0431,late_aircraft_ct,Moderate delay,False
28460,PG0431,security_ct,Short delay,False
28461,PG0431,carrier_ct,Short delay,False
28462,PG0431,No delays,On-time,True
28463,PG0431,late_aircraft_ct,Short delay,False
28464,PG0431,No delays,On-time,True
28465,PG0594,carrier_ct,Moderate delay,False
28466,PG0594,carrier_ct,Long delay,False
28467,PG0594,No delays,On-time,True
28468,PG0594,carrier_ct,Long delay,False
28469,PG0594,No delays,On-time,True
28470,PG0594,nas_ct,Short delay,False
28471,PG0594,late_aircraft_ct,Short delay,False
28472,PG0594,No delays,On-time,True
28473,PG0594,carrier_ct,Short delay,False
28474,PG0594,nas_ct,Short delay,False
28475,PG0594,nas_ct,Short delay,False
28476,PG0594,No delays,On-time,True
28477,PG0594,No delays,On-time,True
28478,PG0594,nas_ct,Short delay,False
28479,PG0594,No delays,On-time,True
28480,PG0594,late_aircraft_ct,Short delay,False
28481,PG0594,weather_ct,Short delay,False
28482,PG0594,nas_ct,Short delay,False
28483,PG0594,No delays,On-time,True
28484,PG0594,nas_ct,Short delay,False
28485,PG0594,late_aircraft_ct,Short delay,False
28486,PG0594,No delays,On-time,True
28487,PG0594,No delays,On-time,True
28488,PG0594,carrier_ct,Short delay,False
28489,PG0594,nas_ct,Short delay,False
28490,PG0594,carrier_ct,Short delay,False
28491,PG0594,No delays,On-time,True
28492,PG0594,No delays,On-time,True
28493,PG0594,carrier_ct,Moderate delay,False
28494,PG0594,No delays,On-time,True
28495,PG0594,No delays,On-time,True
28496,PG0594,carrier_ct,Short delay,False
28497,PG0594,No delays,On-time,True
28498,PG0594,carrier_ct,Short delay,False
28499,PG0594,nas_ct,Short delay,False
28500,PG0594,carrier_ct,Long delay,False
28501,PG0594,weather_ct,Short delay,False
28502,PG0594,No delays,On-time,True
28503,PG0594,carrier_ct,Moderate delay,False
28504,PG0594,nas_ct,Short delay,False
28505,PG0594,No delays,On-time,True
28506,PG0594,No delays,On-time,True
28507,PG0594,nas_ct,Short delay,False
28508,PG0594,carrier_ct,Short delay,False
28509,PG0594,No delays,On-time,True
28510,PG0594,carrier_ct,Short delay,False
28511,PG0594,No delays,On-time,True
28512,PG0594,No delays,On-time,True
28513,PG0594,late_aircraft_ct,Short delay,False
28514,PG0594,No delays,On-time,True
28515,PG0594,No delays,On-time,True
28516,PG0594,nas_ct,Short delay,False
28517,PG0594,No delays,On-time,True
28518,PG0594,nas_ct,Short delay,False
28519,PG0594,No delays,On-time,True
28520,PG0594,No delays,On-time,True
28521,PG0594,No delays,On-time,True
28522,PG0594,late_aircraft_ct,Short delay,False
28523,PG0594,No delays,On-time,True
28524,PG0594,No delays,On-time,True
28525,PG0594,late_aircraft_ct,Moderate delay,False
28526,PG0638,weather_ct,Short delay,False
28527,PG0638,weather_ct,Short delay,False
28528,PG0638,carrier_ct,Moderate delay,False
28529,PG0638,carrier_ct,Long delay,False
28530,PG0638,carrier_ct,Long delay,False
28531,PG0638,carrier_ct,Short delay,False
28532,PG0638,No delays,On-time,True
28533,PG0638,No delays,On-time,True
28534,PG0638,weather_ct,Short delay,False
28535,PG0638,No delays,On-time,True
28536,PG0638,No delays,On-time,True
28537,PG0638,No delays,On-time,True
28538,PG0638,late_aircraft_ct,Short delay,False
28539,PG0638,No delays,On-time,True
28540,PG0638,late_aircraft_ct,Short delay,False
28541,PG0638,nas_ct,Short delay,False
28542,PG0638,No delays,On-time,True
28543,PG0638,security_ct,Short delay,False
28544,PG0638,security_ct,Short delay,False
28545,PG0638,No delays,On-time,True
28546,PG0638,No delays,On-time,True
28547,PG0638,carrier_ct,Short delay,False
28548,PG0638,weather_ct,Short delay,False
28549,PG0638,No delays,On-time,True
28550,PG0638,No delays,On-time,True
28551,PG0638,carrier_ct,Moderate delay,False
28552,PG0638,No delays,On-time,True
28553,PG0638,late_aircraft_ct,Moderate delay,False
28554,PG0638,No delays,On-time,True
28555,PG0638,late_aircraft_ct,Short delay,False
28556,PG0638,nas_ct,Moderate delay,False
28557,PG0638,No delays,On-time,True
28558,PG0638,carrier_ct,Short delay,False
28559,PG0638,carrier_ct,Short delay,False
28560,PG0638,No delays,On-time,True
28561,PG0638,No delays,On-time,True
28562,PG0638,late_aircraft_ct,Short delay,False
28563,PG0638,No delays,On-time,True
28564,PG0638,carrier_ct,Short delay,False
28565,PG0638,No delays,On-time,True
28566,PG0638,late_aircraft_ct,Moderate delay,False
28567,PG0638,security_ct,Short delay,False
28568,PG0638,late_aircraft_ct,Short delay,False
28569,PG0638,No delays,On-time,True
28570,PG0638,No delays,On-time,True
28571,PG0638,weather_ct,Short delay,False
28572,PG0638,No delays,On-time,True
28573,PG0638,No delays,On-time,True
28574,PG0638,late_aircraft_ct,Moderate delay,False
28575,PG0638,No delays,On-time,True
28576,PG0638,weather_ct,Short delay,False
28577,PG0638,nas_ct,Short delay,False
28578,PG0638,No delays,On-time,True
28579,PG0638,carrier_ct,Short delay,False
28580,PG0638,No delays,On-time,True
28581,PG0638,late_aircraft_ct,Short delay,False
28582,PG0638,No delays,On-time,True
28583,PG0638,No delays,On-time,True
28584,PG0638,No delays,On-time,True
28585,PG0638,No delays,On-time,True
28586,PG0638,late_aircraft_ct,Short delay,False
28587,PG0286,security_ct,Moderate delay,False
28588,PG0286,No delays,On-time,True
28589,PG0286,No delays,On-time,True
28590,PG0286,No delays,On-time,True
28591,PG0286,No delays,On-time,True
28592,PG0286,carrier_ct,Short delay,False
28593,PG0286,carrier_ct,Short delay,False
28594,PG0286,No delays,On-time,True
28595,PG0286,No delays,On-time,True
28596,PG0286,No delays,On-time,True
28597,PG0286,No delays,On-time,True
28598,PG0286,No delays,On-time,True
28599,PG0286,carrier_ct,Short delay,False
28600,PG0286,nas_ct,Short delay,False
28601,PG0286,No delays,On-time,True
28602,PG0286,No delays,On-time,True
28603,PG0286,carrier_ct,Short delay,False
28604,PG0286,nas_ct,Short delay,False
28605,PG0286,carrier_ct,Moderate delay,False
28606,PG0286,nas_ct,Short delay,False
28607,PG0286,security_ct,Short delay,False
28608,PG0286,No delays,On-time,True
28609,PG0286,No delays,On-time,True
28610,PG0286,No delays,On-time,True
28611,PG0286,nas_ct,Moderate delay,False
28612,PG0286,No delays,On-time,True
28613,PG0286,No delays,On-time,True
28614,PG0286,nas_ct,Short delay,False
28615,PG0286,No delays,On-time,True
28616,PG0286,No delays,On-time,True
28617,PG0286,No delays,On-time,True
28618,PG0286,No delays,On-time,True
28619,PG0286,nas_ct,Short delay,False
28620,PG0286,No delays,On-time,True
28621,PG0286,No delays,On-time,True
28622,PG0286,No delays,On-time,True
28623,PG0286,security_ct,Short delay,False
28624,PG0286,weather_ct,Short delay,False
28625,PG0286,carrier_ct,Short delay,False
28626,PG0286,No delays,On-time,True
28627,PG0286,No delays,On-time,True
28628,PG0286,No delays,On-time,True
28629,PG0286,nas_ct,Short delay,False
28630,PG0286,security_ct,Short delay,False
28631,PG0286,nas_ct,Short delay,False
28632,PG0286,No delays,On-time,True
28633,PG0286,weather_ct,Short delay,False
28634,PG0286,No delays,On-time,True
28635,PG0286,No delays,On-time,True
28636,PG0286,No delays,On-time,True
28637,PG0286,No delays,On-time,True
28638,PG0286,security_ct,Short delay,False
28639,PG0286,No delays,On-time,True
28640,PG0286,nas_ct,Short delay,False
28641,PG0286,carrier_ct,Short delay,False
28642,PG0286,No delays,On-time,True
28643,PG0286,No delays,On-time,True
28644,PG0286,No delays,On-time,True
28645,PG0286,No delays,On-time,True
28646,PG0286,No delays,On-time,True
28647,PG0286,No delays,On-time,True
28648,PG0312,nas_ct,Short delay,False
28649,PG0312,No delays,On-time,True
28650,PG0312,No delays,On-time,True
28651,PG0312,carrier_ct,Short delay,False
28652,PG0312,No delays,On-time,True
28653,PG0312,weather_ct,Moderate delay,False
28654,PG0312,nas_ct,Short delay,False
28655,PG0312,carrier_ct,Short delay,False
28656,PG0312,late_aircraft_ct,Short delay,False
28657,PG0312,nas_ct,Short delay,False
28658,PG0312,No delays,On-time,True
28659,PG0312,late_aircraft_ct,Short delay,False
28660,PG0312,No delays,On-time,True
28661,PG0312,No delays,On-time,True
28662,PG0312,weather_ct,Short delay,False
28663,PG0312,late_aircraft_ct,Short delay,False
28664,PG0312,No delays,On-time,True
28665,PG0312,late_aircraft_ct,Short delay,False
28666,PG0312,late_aircraft_ct,Short delay,False
28667,PG0312,nas_ct,Short delay,False
28668,PG0312,No delays,On-time,True
28669,PG0312,carrier_ct,Long delay,False
28670,PG0312,weather_ct,Short delay,False
28671,PG0312,No delays,On-time,True
28672,PG0312,weather_ct,Short delay,False
28673,PG0312,nas_ct,Short delay,False
28674,PG0312,No delays,On-time,True
28675,PG0312,No delays,On-time,True
28676,PG0312,weather_ct,Short delay,False
28677,PG0312,No delays,On-time,True
28678,PG0312,No delays,On-time,True
